GP,MIN,PTS,AST,REB,PTS_PER_MIN,Season_type_Playoffs,Season_type_Regular%20Season
-1.0866622044267527,-0.8361866547430683,-0.7651530714205972,-0.6998777119998595,-0.5673097758442821,-0.06279918553125831,1.0,0.0
-1.229870719826975,-0.9409588020351516,-0.8656567015880995,-0.6617783199880916,-0.8431563717715954,-0.19092077559651052,1.0,0.0
-1.050860075576697,-0.993976033195001,-0.8605026692718173,-0.7189274080057435,-0.7962037596988613,0.0649540273342663,1.0,0.0
-0.9434536890265303,-0.9712543626979228,-0.8321554915322654,-0.7284522560086855,-0.8314182187534119,0.0993403644870189,0.0,1.0
1.5268932016273045,2.1681231109817296,2.407153819251075,0.10020952024726747,2.202894336447035,0.06958687639356644,0.0,1.0
0.13061017647513706,-0.028305037069173138,-0.44560306781110304,-0.22363531185276012,0.36587338910130973,-0.14688493719843093,0.0,1.0
1.491091072777249,1.4839483660141495,1.2861517904597044,-0.03313835179392036,1.9857385056106391,0.008473301603726925,0.0,1.0
1.0972676554266376,1.8121502731941694,1.9767921208415145,0.18593315227374535,4.116213278410953,0.0614221269864291,0.0,1.0
1.0972676554266376,1.5710481029196164,0.7527094457245003,1.9480300328180131,1.445783466774196,-0.07840592056204929,0.0,1.0
1.061465526576582,1.592507458389079,2.925134067037433,1.1003185605561763,0.3952187716467686,0.22700896276403398,0.0,1.0
0.34542294957547054,0.33524169088407973,-0.17501637120628935,0.062110128235499516,0.4245641541922275,-0.1176855446976385,0.0,1.0
-0.7644430447762524,-0.8677445304334549,-0.757422022946174,-0.6808280159939755,-0.7962037596988613,0.004914391035809354,1.0,0.0
-0.12000472547525198,-0.8563836951849157,-0.7187667805740577,-0.5855795359645557,-0.7609893006443106,0.06775587702819426,0.0,1.0
1.061465526576582,0.5927539565176339,-0.24459580747609858,1.4432130886620878,-0.10365273162603207,-0.16470811067192012,0.0,1.0
-0.8718494313264191,-0.8929908309857642,-0.8270014592159832,-0.6903528639969175,-0.7316439180988518,-0.12773922048398895,0.0,1.0
0.3812250784255261,0.04995849464298546,0.04660701839384372,-0.45223166392336783,-0.11539088464421562,0.010411572272514501,0.0,1.0
0.16641230532519263,-0.14570033463741103,-0.4481800839692441,0.5764519203943669,-0.5907860818806492,-0.12579654208616084,0.0,1.0
1.491091072777249,1.4397673400476083,-0.04358854714109416,0.32880587231787517,1.8742260519378955,-0.18553477667406573,0.0,1.0
-0.15580685432530755,-0.21512766115626142,-0.3889087123319992,-0.0807625918086303,-0.5673097758442821,-0.08269865832475387,0.0,1.0
0.7750484957761374,1.2971257419270612,2.3195352698742786,1.6908591367385795,0.8471376628468351,0.19911864426431633,0.0,1.0
-0.47802601397580774,-0.20629145596295317,-0.33736838916917755,-0.052188047799804335,-0.5497025463170068,-0.06190510573081182,1.0,0.0
-1.0150579467266414,-0.8058910940802972,-0.7084587159414935,-0.6522534719851496,-0.7844656066806777,-0.002050206774811661,1.0,0.0
-0.5138281428258633,-0.5761497590542833,-0.6105321019321323,-0.6713031679910335,-0.39123748057152896,-0.08020062277553255,1.0,0.0
0.23801656302530377,-0.17599589530018211,-0.14666919346673746,-0.3950825759057159,-0.5027499342442726,0.012201100604375773,0.0,1.0
0.6676421092259707,-0.09899467861563897,-0.3682925830668705,-0.052188047799804335,0.30718262401039204,-0.10332849611940877,0.0,1.0
-1.229870719826975,-1.0179600187196949,-0.886272830853228,-0.7094025600028014,-0.8490254482806872,0.01091835466565503,0.0,1.0
-1.122464333276808,-0.7894809987212963,-0.7677300875787383,-0.6332037759792656,-0.5673097758442821,-0.1161229608637395,1.0,0.0
1.3478825573770268,1.1229262681161276,0.8557900920501436,-0.07123774380568831,2.7780638343380284,-0.011673189045473079,0.0,1.0
0.3096208207254149,0.027236824145907158,0.11876347082179403,-0.19506076784393414,0.4245641541922275,0.04275733784284875,0.0,1.0
1.24047617082686,1.6316392242451585,3.028214713363076,1.8813560967974192,3.5703891630654176,0.2334242204691673,0.0,1.0
0.9182570111763597,1.6808695103221614,2.6365082573256315,2.2718748649180407,0.7180179796468161,0.16987644069779353,0.0,1.0
0.7034442380760263,0.2683389944204603,-0.16213129041558394,-0.09981228781451428,0.09589586968308819,-0.10389428316823633,0.0,1.0
-1.1940685909769193,-0.9561065823665372,-0.8321554915322654,-0.6808280159939755,-0.8255491422443201,0.01091835466565503,0.0,1.0
-1.229870719826975,-1.0116484435816175,-0.886272830853228,-0.7284522560086855,-0.8490254482806872,-0.1241708270058731,1.0,0.0
-0.7286409159261968,-0.25930868712280253,0.036298953761279396,-0.337933487888064,0.4597786132467781,0.13587584771181857,1.0,0.0
-0.9076515601764746,-0.6506263456835956,-0.39663976080642244,-0.5665298399586717,-0.6612149999897505,0.1766519278841473,1.0,0.0
1.24047617082686,0.6028524767385575,0.9794868676409155,2.9862384651386895,0.2602300119376578,0.11271134918932865,0.0,1.0
-1.122464333276808,-0.8210388744116828,-0.7239208128903399,-0.6141540799733816,-0.7551202241352188,-0.006983033825786725,1.0,0.0
-1.229870719826975,-1.0230092788301566,-0.8940038793276514,-0.7284522560086855,-0.8607636012988708,-0.3132956813460125,1.0,0.0
-1.0866622044267527,-0.9876644580569237,-0.881118798536946,-0.7284522560086855,-0.8255491422443201,-0.19127964628785804,1.0,0.0
1.3478825573770268,2.0482031833582606,1.902058652255423,1.0431694725385243,1.627724838556041,0.023650898225500216,0.0,1.0
